Store_ID,SKU_ID,Last_Purchase_Date,Avg_Order_Qty,Last_Order_Qty,Category
S032,SKU_30,2023-10-14,27,26,Grocery
S039,SKU_36,2023-10-03,38,17,Home Care
S010,SKU_21,2024-03-09,26,24,Home Care
S007,SKU_45,2023-08-08,32,20,Dairy
S026,SKU_40,2024-03-11,28,26,Snack
S036,SKU_20,2023-10-18,30,28,Bev
S017,SKU_45,2023-10-20,26,25,Dairy
S033,SKU_5,2023-12-21,28,28,Dairy
S010,SKU_32,2024-01-05,33,26,Dairy
S047,SKU_6,2024-02-06,27,27,Grocery
S012,SKU_26,2023-08-21,41,29,Home Care
S016,SKU_37,2023-12-09,38,18,Personal Care
S041,SKU_13,2023-08-04,33,33,Personal Care
S032,SKU_29,2023-08-06,30,19,Personal Care
S027,SKU_25,2024-05-12,30,29,Confectionery
S028,SKU_13,2023-10-19,26,26,Personal Care
S017,SKU_24,2023-12-24,26,21,Grocery
S046,SKU_31,2023-07-09,24,24,Grocery
S002,SKU_8,2023-10-29,35,24,Home Care
S036,SKU_9,2023-10-13,28,23,Confectionery
S050,SKU_21,2023-12-03,28,25,Home Care
S007,SKU_20,2024-05-31,30,29,Bev
S013,SKU_15,2023-07-26,32,28,Grocery
S015,SKU_26,2024-04-21,31,31,Home Care
S025,SKU_42,2023-07-25,26,26,Personal Care
S022,SKU_37,2023-09-07,32,32,Personal Care
S010,SKU_30,2023-09-03,32,19,Grocery
S025,SKU_19,2023-11-27,31,19,Personal Care
S048,SKU_38,2024-03-01,31,20,Frozen
S043,SKU_23,2023-08-27,35,25,Grocery
S041,SKU_3,2023-10-20,23,23,Confectionery
S045,SKU_3,2023-10-31,24,24,Confectionery
S040,SKU_14,2024-06-26,25,25,Home Care
S033,SKU_5,2023-07-04,28,28,Dairy
S017,SKU_49,2023-11-06,29,22,Home Care
S024,SKU_15,2023-07-26,36,20,Grocery
S032,SKU_14,2023-08-11,42,28,Home Care
S024,SKU_49,2023-09-09,28,27,Home Care
S004,SKU_8,2023-07-25,33,31,Home Care
S017,SKU_19,2023-09-10,35,22,Personal Care
S050,SKU_31,2024-03-24,35,35,Grocery
S021,SKU_27,2023-10-25,34,23,Personal Care
S018,SKU_19,2023-12-11,30,21,Personal Care
S024,SKU_37,2024-04-03,19,17,Personal Care
S010,SKU_48,2023-09-03,33,22,Dairy
S018,SKU_32,2024-02-13,34,22,Dairy
S042,SKU_3,2024-01-16,42,21,Confectionery
S048,SKU_32,2024-02-05,28,28,Dairy
S037,SKU_8,2024-06-22,38,24,Home Care
S045,SKU_14,2024-02-13,35,34,Home Care
S017,SKU_24,2024-04-24,29,19,Grocery
S014,SKU_43,2023-07-04,36,34,Frozen
S049,SKU_29,2023-11-18,27,20,Personal Care
S029,SKU_8,2023-12-13,33,18,Home Care
S031,SKU_42,2024-03-10,32,27,Personal Care
S004,SKU_31,2023-11-30,26,22,Grocery
S018,SKU_26,2023-09-05,28,20,Home Care
S020,SKU_18,2023-08-24,24,24,Health
S047,SKU_18,2023-10-04,32,15,Health
S043,SKU_7,2023-12-14,19,19,Dairy
S013,SKU_48,2024-06-06,27,20,Dairy
S015,SKU_16,2023-08-31,30,21,Grocery
S027,SKU_33,2023-12-21,24,21,Grocery
S015,SKU_3,2024-03-09,30,30,Confectionery
S028,SKU_38,2023-10-20,30,25,Frozen
S037,SKU_4,2024-01-31,22,11,Health
S026,SKU_4,2024-02-12,33,25,Health
S026,SKU_40,2023-12-10,29,21,Snack
S026,SKU_17,2023-11-03,31,12,Home Care
S018,SKU_14,2024-01-13,31,29,Home Care
S032,SKU_22,2023-10-30,32,31,Health
S002,SKU_43,2023-08-23,34,22,Frozen
S033,SKU_3,2023-11-12,36,19,Confectionery
S044,SKU_22,2023-10-08,26,23,Health
S033,SKU_25,2024-02-19,34,34,Confectionery
S012,SKU_10,2023-08-01,30,17,Bakery
S049,SKU_49,2023-08-31,30,21,Home Care
S003,SKU_29,2024-01-12,27,17,Personal Care
S043,SKU_40,2023-07-30,31,25,Snack
S049,SKU_1,2024-02-28,27,27,Health
S026,SKU_21,2023-10-14,31,31,Home Care
S035,SKU_39,2024-04-20,29,25,Health
S008,SKU_24,2023-11-10,29,28,Grocery
S036,SKU_9,2023-07-22,31,27,Confectionery
S007,SKU_44,2023-12-03,30,26,Snack
S046,SKU_26,2024-01-30,29,20,Home Care
S036,SKU_20,2024-04-10,37,25,Bev
S016,SKU_35,2023-12-18,38,38,Frozen
S024,SKU_36,2023-08-11,22,21,Home Care
S001,SKU_42,2023-08-29,36,24,Personal Care
S049,SKU_36,2023-09-15,26,15,Home Care
S010,SKU_22,2024-02-05,30,30,Health
S016,SKU_5,2023-10-04,27,20,Dairy
S008,SKU_9,2024-06-06,43,23,Confectionery
S016,SKU_42,2023-09-15,25,22,Personal Care
S016,SKU_32,2023-08-08,29,29,Dairy
S041,SKU_20,2024-05-29,31,26,Bev
S026,SKU_44,2023-12-12,26,23,Snack
S014,SKU_30,2023-10-17,30,30,Grocery
S007,SKU_10,2023-09-26,32,31,Bakery
S033,SKU_31,2024-01-16,24,21,Grocery
S026,SKU_25,2024-03-27,26,21,Confectionery
S045,SKU_29,2023-08-20,38,20,Personal Care
S020,SKU_24,2024-01-14,40,25,Grocery
S004,SKU_21,2023-11-30,26,19,Home Care
S002,SKU_42,2023-11-28,32,32,Personal Care
S014,SKU_42,2024-03-22,28,28,Personal Care
S030,SKU_4,2023-09-15,20,20,Health
S049,SKU_8,2023-08-01,35,28,Home Care
S012,SKU_32,2023-09-03,48,20,Dairy
S013,SKU_21,2024-04-12,32,28,Home Care
S014,SKU_24,2023-08-23,36,36,Grocery
S024,SKU_50,2023-09-01,30,30,Dairy
S034,SKU_18,2024-03-13,25,23,Health
S044,SKU_45,2024-02-24,28,28,Dairy
S026,SKU_40,2023-07-09,25,18,Snack
S048,SKU_44,2023-09-28,38,14,Snack
S040,SKU_31,2023-12-22,41,24,Grocery
S023,SKU_25,2024-04-18,29,24,Confectionery
S015,SKU_45,2023-12-31,40,26,Dairy
S023,SKU_10,2024-02-09,29,23,Bakery
S017,SKU_47,2023-07-12,35,28,Bev
S020,SKU_46,2023-12-01,31,24,Bev
S020,SKU_39,2023-09-16,32,32,Health
S046,SKU_8,2023-11-17,23,22,Home Care
S003,SKU_32,2023-09-28,31,22,Dairy
S012,SKU_43,2023-11-21,34,24,Frozen
S040,SKU_29,2023-09-10,39,24,Personal Care
S019,SKU_49,2023-10-13,30,28,Home Care
S034,SKU_29,2023-09-10,35,26,Personal Care
S044,SKU_42,2023-09-12,38,27,Personal Care
S006,SKU_31,2023-08-31,27,25,Grocery
S036,SKU_38,2023-08-15,29,24,Frozen
S022,SKU_37,2024-02-14,30,30,Personal Care
S018,SKU_4,2023-10-13,34,22,Health
S012,SKU_2,2023-10-17,29,29,Home Care
S040,SKU_35,2023-10-29,27,24,Frozen
S032,SKU_46,2023-10-07,29,26,Bev
S048,SKU_8,2024-01-10,31,25,Home Care
S006,SKU_46,2024-01-30,36,23,Bev
S020,SKU_35,2024-02-14,26,22,Frozen
S027,SKU_48,2024-01-01,35,17,Dairy
S043,SKU_15,2023-10-20,34,26,Grocery
S005,SKU_22,2023-07-22,30,25,Health
S023,SKU_32,2024-03-04,25,15,Dairy
S037,SKU_22,2023-12-06,38,24,Health
S009,SKU_27,2024-02-14,38,21,Personal Care
S003,SKU_15,2024-01-03,24,24,Grocery
S029,SKU_44,2023-11-20,35,19,Snack
S026,SKU_42,2023-07-24,30,27,Personal Care
S021,SKU_38,2023-11-18,33,26,Frozen
S008,SKU_9,2024-02-25,26,20,Confectionery
S038,SKU_9,2023-09-20,24,22,Confectionery
S008,SKU_15,2023-08-17,31,31,Grocery
S042,SKU_45,2024-06-17,28,24,Dairy
S035,SKU_8,2023-12-18,29,29,Home Care
S014,SKU_28,2024-03-18,36,22,Snack
S014,SKU_19,2023-09-06,37,26,Personal Care
S010,SKU_16,2023-07-14,26,26,Grocery
S012,SKU_11,2023-07-30,30,20,Home Care
S038,SKU_42,2023-10-18,28,20,Personal Care
S044,SKU_8,2024-01-28,31,19,Home Care
S046,SKU_33,2024-03-20,40,33,Grocery
S041,SKU_18,2024-01-18,38,25,Health
S003,SKU_3,2024-03-12,33,32,Confectionery
S031,SKU_40,2023-09-12,25,22,Snack
S001,SKU_27,2024-02-05,38,29,Personal Care
S012,SKU_28,2023-11-20,29,28,Snack
S039,SKU_46,2023-10-08,33,15,Bev
S004,SKU_6,2023-11-06,31,31,Grocery
S042,SKU_47,2024-02-04,28,27,Bev
S013,SKU_14,2024-03-27,27,22,Home Care
S034,SKU_7,2023-07-22,38,25,Dairy
S021,SKU_15,2023-08-17,33,29,Grocery
S022,SKU_31,2023-10-25,40,23,Grocery
S018,SKU_42,2023-12-26,31,22,Personal Care
S034,SKU_12,2023-08-18,24,16,Bev
S011,SKU_5,2023-07-30,34,33,Dairy
S012,SKU_4,2023-09-23,32,24,Health
S002,SKU_48,2023-08-03,35,21,Dairy
S011,SKU_31,2023-10-06,34,30,Grocery
S036,SKU_3,2023-09-14,29,19,Confectionery
S020,SKU_50,2024-03-05,26,26,Dairy
S008,SKU_10,2023-11-11,36,19,Bakery
S036,SKU_2,2023-12-25,33,19,Home Care
S042,SKU_11,2024-02-13,25,18,Home Care
S012,SKU_24,2023-09-01,37,23,Grocery
S048,SKU_23,2024-03-14,26,21,Grocery
S050,SKU_32,2023-11-21,27,22,Dairy
S022,SKU_34,2023-08-21,30,19,Bev
S044,SKU_19,2023-10-07,27,27,Personal Care
S039,SKU_15,2023-08-11,27,27,Grocery
S020,SKU_21,2024-05-22,31,25,Home Care
S024,SKU_35,2023-08-26,29,25,Frozen
S023,SKU_5,2023-08-02,31,18,Dairy
S009,SKU_27,2024-04-25,38,23,Personal Care
S001,SKU_24,2023-10-22,30,21,Grocery
S026,SKU_7,2023-08-25,31,31,Dairy
S038,SKU_6,2023-08-13,28,20,Grocery
S038,SKU_46,2024-01-28,42,22,Bev
S044,SKU_17,2023-08-03,27,23,Home Care
S010,SKU_46,2024-03-26,25,17,Bev
S006,SKU_42,2024-01-12,28,23,Personal Care
S050,SKU_8,2023-09-17,31,30,Home Care
S024,SKU_46,2023-11-22,26,22,Bev
S010,SKU_7,2023-09-21,31,31,Dairy
S021,SKU_4,2023-11-14,32,21,Health
S006,SKU_1,2023-07-27,28,27,Health
S021,SKU_15,2023-12-24,25,22,Grocery
S039,SKU_31,2024-01-23,21,21,Grocery
S033,SKU_47,2024-05-06,30,30,Bev
S032,SKU_5,2023-08-06,29,27,Dairy
S027,SKU_14,2023-07-12,34,26,Home Care
S010,SKU_29,2023-12-16,28,26,Personal Care
S046,SKU_8,2024-05-07,31,28,Home Care
S042,SKU_34,2023-09-18,35,25,Bev
S032,SKU_40,2023-07-14,31,25,Snack
S026,SKU_29,2024-03-10,25,22,Personal Care
S025,SKU_36,2023-09-03,28,25,Home Care
S011,SKU_37,2023-08-27,31,27,Personal Care
S023,SKU_29,2023-10-04,31,31,Personal Care
S034,SKU_5,2023-07-21,38,38,Dairy
S040,SKU_32,2024-03-16,36,36,Dairy
S023,SKU_24,2023-09-11,32,30,Grocery
S029,SKU_19,2024-03-04,24,24,Personal Care
S007,SKU_1,2023-08-15,29,17,Health
S040,SKU_7,2024-03-24,35,26,Dairy
S033,SKU_17,2023-11-05,33,21,Home Care
S021,SKU_34,2023-07-30,32,26,Bev
S002,SKU_43,2023-10-02,38,20,Frozen
S018,SKU_7,2024-02-09,33,23,Dairy
S033,SKU_3,2023-10-08,42,18,Confectionery
S037,SKU_29,2023-09-09,28,28,Personal Care
S034,SKU_22,2023-09-19,34,27,Health
S035,SKU_43,2023-10-16,32,32,Frozen
S050,SKU_29,2023-10-10,30,25,Personal Care
S018,SKU_50,2023-09-29,32,30,Dairy
S024,SKU_42,2023-07-16,18,16,Personal Care
S030,SKU_30,2024-03-19,28,28,Grocery
S044,SKU_23,2023-12-07,24,22,Grocery
S010,SKU_21,2024-03-09,36,29,Home Care
S023,SKU_26,2023-09-27,35,27,Home Care
S049,SKU_47,2023-10-03,29,29,Bev
S002,SKU_20,2024-03-03,33,19,Bev
S036,SKU_4,2024-01-22,29,29,Health
S047,SKU_21,2024-05-13,23,20,Home Care
S013,SKU_1,2024-04-11,26,26,Health
S040,SKU_15,2024-03-04,26,20,Grocery
S025,SKU_17,2023-09-05,40,34,Home Care
S004,SKU_14,2023-08-15,37,23,Home Care
S042,SKU_19,2023-08-12,37,33,Personal Care
S018,SKU_34,2024-04-26,40,34,Bev
S037,SKU_6,2024-02-19,29,14,Grocery
S030,SKU_45,2024-01-15,34,28,Dairy
S023,SKU_6,2023-08-01,33,21,Grocery
S001,SKU_7,2023-10-21,31,26,Dairy
S012,SKU_33,2024-05-13,41,23,Grocery
S024,SKU_13,2024-04-01,29,29,Personal Care
S018,SKU_43,2023-07-06,32,32,Frozen
S005,SKU_7,2023-10-16,33,17,Dairy
S029,SKU_17,2023-10-08,35,25,Home Care
S026,SKU_14,2023-08-02,37,20,Home Care
S040,SKU_37,2023-11-20,36,27,Personal Care
S012,SKU_23,2024-02-29,28,25,Grocery
S002,SKU_24,2024-02-09,25,25,Grocery
S011,SKU_29,2024-01-30,38,15,Personal Care
S044,SKU_38,2023-10-28,36,23,Frozen
S028,SKU_27,2023-12-15,35,35,Personal Care
S013,SKU_40,2024-02-02,25,21,Snack
S012,SKU_23,2024-02-02,29,29,Grocery
S002,SKU_31,2023-08-23,26,22,Grocery
S037,SKU_36,2024-01-24,27,25,Home Care
S007,SKU_17,2023-09-18,29,19,Home Care
S026,SKU_3,2023-08-24,27,23,Confectionery
S024,SKU_36,2023-07-05,28,28,Home Care
S012,SKU_5,2023-08-04,29,20,Dairy
S023,SKU_15,2023-10-27,34,34,Grocery
S009,SKU_6,2023-08-23,30,30,Grocery
S032,SKU_10,2024-03-15,34,12,Bakery
S015,SKU_32,2024-03-18,22,22,Dairy
S013,SKU_48,2024-06-30,29,29,Dairy
S011,SKU_46,2023-07-02,29,18,Bev
S050,SKU_44,2023-11-16,26,26,Snack
S042,SKU_22,2023-11-15,35,35,Health
S040,SKU_6,2023-10-24,32,32,Grocery
S028,SKU_4,2023-08-13,30,30,Health
S048,SKU_19,2023-08-25,31,17,Personal Care
S006,SKU_44,2023-07-01,33,19,Snack
S044,SKU_14,2023-11-26,31,31,Home Care
S026,SKU_18,2023-09-22,31,27,Health
S037,SKU_27,2023-07-26,36,20,Personal Care
S023,SKU_10,2023-12-22,38,31,Bakery
S029,SKU_49,2024-02-08,33,24,Home Care
S021,SKU_15,2023-11-06,25,24,Grocery
S048,SKU_19,2023-11-19,30,29,Personal Care
S027,SKU_48,2023-11-12,37,27,Dairy
S039,SKU_8,2023-08-24,31,31,Home Care
S040,SKU_49,2023-08-25,36,23,Home Care
S013,SKU_1,2023-09-14,32,26,Health
S040,SKU_48,2023-08-11,31,28,Dairy
S031,SKU_33,2023-10-18,31,31,Grocery
S042,SKU_47,2023-09-08,31,21,Bev
S044,SKU_28,2023-11-03,27,24,Snack
S037,SKU_43,2023-12-26,29,29,Frozen
S048,SKU_6,2024-04-23,26,25,Grocery
S033,SKU_31,2024-01-13,31,31,Grocery
S028,SKU_38,2024-03-17,35,32,Frozen
S009,SKU_15,2023-10-09,27,25,Grocery
S012,SKU_7,2023-08-30,35,23,Dairy
S035,SKU_27,2023-07-09,38,19,Personal Care
S046,SKU_22,2023-08-23,25,25,Health
S013,SKU_27,2023-10-12,30,29,Personal Care
S045,SKU_8,2023-12-12,32,21,Home Care
S048,SKU_21,2024-04-23,39,17,Home Care
S004,SKU_31,2023-09-30,27,26,Grocery
S033,SKU_27,2023-10-08,40,17,Personal Care
S007,SKU_46,2023-09-25,27,23,Bev
S041,SKU_27,2024-02-19,32,30,Personal Care
S008,SKU_9,2023-11-01,34,34,Confectionery
S037,SKU_33,2024-01-19,40,40,Grocery
S015,SKU_28,2023-08-08,39,26,Snack
S038,SKU_44,2023-10-02,30,15,Snack
S015,SKU_43,2023-07-10,36,34,Frozen
S005,SKU_31,2024-01-31,31,24,Grocery
S019,SKU_20,2024-02-29,31,20,Bev
S010,SKU_12,2023-08-27,30,30,Bev
S004,SKU_15,2024-05-15,31,20,Grocery
S031,SKU_34,2023-07-19,27,16,Bev
S016,SKU_16,2023-10-25,26,23,Grocery
S040,SKU_4,2023-11-13,30,25,Health
S023,SKU_46,2023-07-13,29,28,Bev
S012,SKU_25,2023-10-09,31,31,Confectionery
S034,SKU_15,2023-12-02,35,35,Grocery
S036,SKU_28,2023-09-20,31,31,Snack
S037,SKU_9,2023-09-26,32,30,Confectionery
S003,SKU_2,2023-10-13,31,21,Home Care
S009,SKU_17,2023-11-07,22,22,Home Care
S043,SKU_9,2023-07-14,30,19,Confectionery
S035,SKU_31,2023-11-05,27,20,Grocery
S034,SKU_2,2023-08-29,32,32,Home Care
S041,SKU_24,2024-02-12,38,21,Grocery
S014,SKU_19,2023-07-17,28,18,Personal Care
S004,SKU_17,2023-08-14,34,25,Home Care
S029,SKU_43,2023-08-07,32,22,Frozen
S050,SKU_50,2023-09-02,28,27,Dairy
S015,SKU_28,2024-03-09,30,30,Snack
S028,SKU_38,2024-03-18,34,32,Frozen
S042,SKU_48,2023-10-20,26,25,Dairy
S016,SKU_28,2023-10-10,32,32,Snack
S012,SKU_50,2023-08-18,35,35,Dairy
S042,SKU_3,2023-07-23,30,30,Confectionery
S039,SKU_10,2024-01-01,31,31,Bakery
S032,SKU_21,2023-09-02,33,33,Home Care
S048,SKU_23,2023-11-26,30,30,Grocery
S035,SKU_10,2023-12-16,26,26,Bakery
S039,SKU_39,2023-11-09,34,27,Health
S026,SKU_5,2024-01-13,20,16,Dairy
S049,SKU_25,2023-11-12,39,39,Confectionery
S038,SKU_42,2023-08-04,35,17,Personal Care
S023,SKU_26,2024-02-05,48,32,Home Care
S022,SKU_8,2024-01-01,24,24,Home Care
S004,SKU_22,2023-07-05,30,25,Health
S049,SKU_25,2023-09-09,34,20,Confectionery
S002,SKU_48,2024-05-26,29,24,Dairy
S049,SKU_10,2024-01-09,16,16,Bakery
S031,SKU_35,2024-02-21,26,26,Frozen
S047,SKU_19,2024-03-04,29,24,Personal Care
S040,SKU_43,2023-12-12,41,24,Frozen
S043,SKU_6,2023-09-09,29,25,Grocery
S034,SKU_15,2024-02-16,28,22,Grocery
S024,SKU_29,2023-08-24,40,24,Personal Care
S049,SKU_47,2023-12-29,35,21,Bev
S026,SKU_45,2023-07-22,21,20,Dairy
S047,SKU_14,2023-10-13,31,31,Home Care
S013,SKU_2,2023-12-22,39,39,Home Care
S027,SKU_44,2023-08-08,25,24,Snack
S004,SKU_46,2023-08-29,41,23,Bev
S044,SKU_20,2024-01-28,27,22,Bev
S030,SKU_47,2023-12-02,33,33,Bev
S003,SKU_24,2023-07-23,38,29,Grocery
S022,SKU_46,2023-10-30,29,29,Bev
S050,SKU_31,2024-03-09,43,34,Grocery
S050,SKU_28,2023-11-18,29,29,Snack
S021,SKU_22,2024-05-15,31,28,Health
S004,SKU_5,2023-11-30,38,23,Dairy
S031,SKU_44,2024-01-30,34,25,Snack
S044,SKU_42,2024-05-03,37,21,Personal Care
S031,SKU_8,2023-08-17,28,28,Home Care
S020,SKU_28,2023-07-17,35,28,Snack
S016,SKU_38,2023-09-07,42,22,Frozen
S037,SKU_44,2023-09-23,28,26,Snack
S015,SKU_44,2024-01-24,38,19,Snack
S017,SKU_41,2023-08-09,34,30,Bev
S050,SKU_34,2023-10-04,33,28,Bev
S019,SKU_8,2023-09-11,26,26,Home Care
S030,SKU_13,2024-04-26,23,23,Personal Care
S018,SKU_6,2023-12-16,35,25,Grocery
S020,SKU_44,2023-10-14,37,24,Snack
S044,SKU_15,2024-05-24,32,29,Grocery
S004,SKU_49,2023-10-14,30,30,Home Care
S034,SKU_42,2023-08-04,34,34,Personal Care
S002,SKU_23,2023-12-04,39,26,Grocery
S005,SKU_38,2024-03-29,23,23,Frozen
S010,SKU_41,2024-02-25,26,24,Bev
S032,SKU_15,2024-01-23,36,22,Grocery
S041,SKU_40,2023-10-01,26,26,Snack
S013,SKU_16,2023-10-17,37,21,Grocery
S005,SKU_37,2023-10-22,27,27,Personal Care
S010,SKU_18,2023-07-24,34,26,Health
S008,SKU_30,2024-01-25,32,29,Grocery
S001,SKU_3,2023-08-24,28,26,Confectionery
S028,SKU_46,2023-07-27,33,26,Bev
S039,SKU_47,2023-07-02,32,31,Bev
S014,SKU_49,2023-09-06,25,25,Home Care
S021,SKU_22,2024-05-23,22,21,Health
S049,SKU_29,2023-11-07,27,27,Personal Care
S005,SKU_28,2023-12-03,24,19,Snack
S040,SKU_45,2023-10-15,28,21,Dairy
S038,SKU_32,2024-04-09,28,19,Dairy
S043,SKU_6,2024-01-04,27,27,Grocery
S019,SKU_1,2023-10-13,33,20,Health
S036,SKU_21,2023-10-20,24,24,Home Care
S050,SKU_4,2023-11-10,33,30,Health
S013,SKU_49,2023-10-18,35,30,Home Care
S014,SKU_30,2023-09-11,32,22,Grocery
S029,SKU_34,2024-04-18,43,32,Bev
S043,SKU_19,2023-11-20,29,29,Personal Care
S036,SKU_23,2024-03-01,27,23,Grocery
S006,SKU_38,2023-08-29,30,30,Frozen
S001,SKU_23,2023-09-24,30,17,Grocery
S007,SKU_2,2024-01-08,33,21,Home Care
S027,SKU_15,2024-05-22,28,26,Grocery
S021,SKU_44,2023-12-29,33,33,Snack
S028,SKU_35,2024-04-12,40,26,Frozen
S046,SKU_14,2024-03-11,28,28,Home Care
S023,SKU_27,2023-07-07,27,26,Personal Care
S020,SKU_14,2023-11-03,31,29,Home Care
S038,SKU_35,2023-09-21,33,23,Frozen
S025,SKU_33,2023-07-28,30,14,Grocery
S028,SKU_1,2024-03-22,37,18,Health
S005,SKU_34,2024-04-08,34,32,Bev
S021,SKU_19,2024-03-07,25,21,Personal Care
S018,SKU_24,2024-01-04,28,26,Grocery
S047,SKU_42,2024-04-24,26,26,Personal Care
S006,SKU_4,2023-09-07,43,28,Health
S001,SKU_9,2024-01-09,31,23,Confectionery
S045,SKU_39,2024-02-12,25,25,Health
S003,SKU_16,2023-12-29,34,32,Grocery
S021,SKU_3,2023-10-01,33,25,Confectionery
S035,SKU_20,2023-11-20,36,25,Bev
S045,SKU_11,2023-12-26,41,29,Home Care
S045,SKU_42,2023-07-18,34,19,Personal Care
S044,SKU_8,2023-10-05,32,22,Home Care
S034,SKU_15,2024-04-25,27,25,Grocery
S006,SKU_30,2023-10-19,34,21,Grocery
S049,SKU_44,2023-09-09,28,25,Snack
S007,SKU_22,2024-02-13,30,30,Health
S042,SKU_20,2023-07-19,31,20,Bev
S020,SKU_31,2024-03-04,29,29,Grocery
S017,SKU_18,2024-02-01,34,16,Health
S027,SKU_43,2024-01-17,32,23,Frozen
S047,SKU_39,2024-03-13,34,20,Health
S002,SKU_46,2023-10-14,25,19,Bev
S019,SKU_18,2024-03-27,31,19,Health
S005,SKU_22,2023-10-29,32,31,Health
S018,SKU_18,2023-09-04,32,26,Health
S017,SKU_23,2023-11-14,29,29,Grocery
S036,SKU_10,2024-01-10,29,29,Bakery
S040,SKU_1,2023-11-23,39,39,Health
S004,SKU_39,2023-09-10,33,31,Health
S005,SKU_31,2023-08-13,38,38,Grocery
S030,SKU_7,2023-12-04,25,25,Dairy
S012,SKU_17,2023-07-16,25,17,Home Care
S004,SKU_35,2023-09-16,30,29,Frozen
S024,SKU_48,2023-08-21,26,25,Dairy
S029,SKU_37,2023-07-02,24,23,Personal Care
S009,SKU_18,2024-02-17,27,17,Health
S004,SKU_33,2023-08-30,32,32,Grocery
S024,SKU_4,2023-11-09,39,20,Health
S014,SKU_23,2023-08-21,28,23,Grocery
S005,SKU_11,2024-04-22,36,25,Home Care
S018,SKU_9,2023-12-27,30,30,Confectionery
S042,SKU_30,2023-07-31,31,22,Grocery
S019,SKU_8,2023-12-02,34,15,Home Care
S012,SKU_40,2023-10-29,38,33,Snack
S018,SKU_5,2023-08-20,31,23,Dairy
S017,SKU_12,2023-10-03,38,38,Bev
S030,SKU_1,2023-12-23,33,22,Health
S024,SKU_15,2023-07-11,35,24,Grocery
S011,SKU_25,2023-07-12,24,21,Confectionery
S023,SKU_38,2023-08-14,28,25,Frozen
S001,SKU_46,2024-01-21,37,19,Bev
S015,SKU_26,2024-02-04,29,24,Home Care
S032,SKU_40,2024-05-23,33,33,Snack
S009,SKU_3,2024-03-12,30,26,Confectionery
S028,SKU_26,2023-07-21,35,23,Home Care
S024,SKU_19,2023-08-10,23,19,Personal Care
S027,SKU_47,2024-01-11,32,22,Bev
S012,SKU_21,2024-05-30,32,22,Home Care
S020,SKU_41,2023-09-11,33,27,Bev
S049,SKU_13,2023-09-14,30,30,Personal Care
S001,SKU_24,2024-04-08,30,19,Grocery
S010,SKU_41,2023-11-23,33,25,Bev
S047,SKU_26,2023-07-13,30,24,Home Care
S032,SKU_21,2024-06-27,24,15,Home Care
S039,SKU_18,2023-11-06,35,35,Health
S018,SKU_15,2023-09-23,31,27,Grocery
S048,SKU_6,2023-12-09,27,22,Grocery
S032,SKU_31,2023-08-20,33,19,Grocery
S028,SKU_8,2023-07-01,31,31,Home Care
S018,SKU_29,2023-10-31,32,22,Personal Care
S039,SKU_21,2024-04-13,39,21,Home Care
S029,SKU_49,2023-12-30,41,26,Home Care
S018,SKU_24,2024-02-01,33,27,Grocery
S044,SKU_50,2024-02-25,34,34,Dairy
S031,SKU_31,2023-09-06,28,28,Grocery
S036,SKU_2,2023-11-19,33,26,Home Care
S018,SKU_42,2023-08-10,37,37,Personal Care
S038,SKU_3,2024-02-24,33,28,Confectionery
S009,SKU_30,2023-07-03,39,30,Grocery
S046,SKU_7,2023-08-28,33,26,Dairy
S035,SKU_19,2023-07-18,34,32,Personal Care
S018,SKU_26,2024-02-24,32,32,Home Care
S014,SKU_15,2023-09-12,27,25,Grocery
S030,SKU_48,2023-12-16,25,25,Dairy
S039,SKU_3,2023-12-07,37,20,Confectionery
S002,SKU_23,2023-07-09,35,24,Grocery
S043,SKU_28,2024-06-10,26,22,Snack
S031,SKU_20,2023-11-29,26,19,Bev
S023,SKU_13,2023-09-25,26,20,Personal Care
S048,SKU_27,2023-10-03,38,19,Personal Care
S020,SKU_35,2024-02-16,21,21,Frozen
S038,SKU_45,2024-01-02,32,22,Dairy
S004,SKU_2,2023-10-22,33,17,Home Care
S024,SKU_45,2023-07-29,26,23,Dairy
S025,SKU_40,2024-01-19,24,18,Snack
S007,SKU_24,2023-09-16,23,21,Grocery
S031,SKU_29,2024-05-19,28,28,Personal Care
S012,SKU_3,2024-02-16,28,28,Confectionery
S042,SKU_45,2023-10-06,21,21,Dairy
S044,SKU_50,2023-10-18,28,28,Dairy
S038,SKU_15,2024-06-01,34,33,Grocery
S012,SKU_49,2023-09-25,32,32,Home Care
S039,SKU_32,2023-07-22,35,14,Dairy
S018,SKU_42,2024-01-26,37,26,Personal Care
S015,SKU_35,2024-05-19,35,35,Frozen
S030,SKU_7,2024-04-03,23,23,Dairy
S044,SKU_45,2023-11-16,21,18,Dairy
S004,SKU_49,2024-02-17,44,27,Home Care
S007,SKU_1,2024-02-18,37,22,Health
S041,SKU_14,2023-09-18,28,25,Home Care
S031,SKU_29,2023-08-24,33,21,Personal Care
S039,SKU_3,2024-04-16,22,21,Confectionery
S006,SKU_24,2024-05-24,29,25,Grocery
S038,SKU_48,2024-03-08,26,26,Dairy
S045,SKU_10,2023-11-02,28,22,Bakery
S034,SKU_13,2023-07-11,31,31,Personal Care
S014,SKU_14,2023-08-04,34,31,Home Care
S006,SKU_36,2023-09-07,29,29,Home Care
S037,SKU_40,2023-11-16,25,25,Snack
S050,SKU_23,2023-07-12,39,20,Grocery
